time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
27250,38.50,3.35,16.75,3.49,16.00,2.94
27500,39.50,2.18,18.25,2.86,16.75,2.95
27750,36.00,2.12,21.00,1.87,14.75,2.77
28000,35.50,1.50,16.75,3.70,15.75,5.07
28250,29.75,4.32,14.67,5.73,16.33,1.89
28500,40.25,2.49,13.67,2.62,14.00,0.82
28750,40.00,4.00,10.00,6.68,14.00,2.94
29000,33.83,4.91,21.75,3.34,19.60,2.24
29250,33.00,3.00,22.67,1.25,14.67,0.47
29500,31.75,6.38,14.50,5.32,16.25,3.83
29750,41.25,2.17,13.75,4.60,12.00,6.28
30000,42.67,1.25,16.00,2.83,17.00,2.55
30250,37.00,1.73,16.75,5.67,18.33,2.05
30500,34.25,1.79,19.00,1.87,16.75,3.27
30750,27.00,7.65,13.50,4.15,18.00,3.54
31000,35.25,3.11,14.00,1.22,12.75,5.76
31250,42.00,0.00,19.50,2.06,15.00,3.00
31500,39.00,2.12,15.50,5.59,19.50,2.69
31750,34.75,1.79,19.50,1.50,17.25,6.30
32000,32.25,3.90,15.25,2.38,16.00,2.94
32250,29.25,3.90,19.00,0.00,18.67,2.05
32500,41.00,3.24,15.75,2.17,15.00,2.12
32750,40.50,4.50,14.25,4.97,19.50,4.97
33000,36.00,0.00,22.25,0.83,15.67,4.19
33250,34.40,4.80,16.25,1.92,13.80,4.12
33500,34.00,2.94,12.50,5.50,16.33,3.40
33750,38.00,2.16,14.67,2.49,11.25,1.30
34000,41.75,1.79,15.00,1.87,18.00,4.30
34250,31.33,4.19,17.67,5.79,17.00,4.06
34500,33.00,3.54,20.00,1.87,14.25,2.49
34750,33.25,4.97,13.75,2.49,15.25,2.05
35000,35.25,3.27,11.25,6.61,11.25,6.30
35250,42.75,1.92,17.50,2.69,16.75,4.02
35500,40.75,2.95,15.75,3.96,19.25,1.64
35750,34.00,1.73,19.75,0.83,16.75,6.80
36000,33.00,5.61,17.33,0.94,20.00,1.00
36250,33.00,2.45,12.75,4.44,17.67,1.25
36500,39.25,2.17,14.50,4.56,12.75,2.59
36750,41.33,0.94,18.33,2.62,16.00,4.24
37000,37.25,1.30,16.25,8.23,19.50,1.12
37250,34.25,4.02,18.75,2.49,14.00,4.30
37500,36.00,3.54,12.25,3.49,16.00,2.45
37750,39.00,2.12,14.50,3.04,10.75,3.77
38000,41.50,0.87,15.25,5.63,15.00,6.71
38250,36.00,4.24,18.25,2.77,14.25,5.80
38500,34.25,1.30,20.00,1.00,18.00,0.00
38750,33.25,3.49,18.75,4.09,19.00,1.22
39000,37.33,1.25,12.50,2.50,18.00,2.45
39250,44.00,0.71,14.75,1.09,17.50,2.87
39500,36.75,4.97,8.50,1.50,17.33,4.03
39750,35.75,1.64,19.75,4.60,13.75,1.09
40000,34.33,4.19,19.33,1.25,18.00,3.67
40250,36.00,1.87,12.00,2.12,13.50,3.35
40500,42.00,0.82,15.67,0.47,13.67,3.68
40750,42.00,0.00,13.33,5.44,19.00,3.56
41000,37.50,2.06,20.25,4.92,17.50,3.91
41250,35.50,2.87,17.00,4.64,13.25,5.85
41500,32.25,6.83,11.25,5.76,14.25,3.34
41750,40.25,1.30,14.75,2.77,10.00,6.16
42000,40.00,1.41,12.50,4.56,13.50,6.26
42250,36.25,2.17,20.33,3.77,19.00,0.82
42500,31.50,5.32,21.00,1.63,14.33,4.92
42750,33.50,2.87,16.50,4.03,14.50,2.69
43000,40.67,1.25,14.00,1.41,16.00,4.32
43250,39.25,3.56,10.25,3.03,18.75,2.86
43500,35.00,3.56,18.00,3.67,21.67,2.05
43750,31.75,1.30,19.33,1.70,15.67,4.11
44000,30.25,4.44,15.00,3.67,15.00,0.00
44250,34.67,2.36,13.00,4.32,12.00,3.54
44500,41.50,1.80,19.75,1.09,14.00,2.74
44750,36.75,3.34,21.50,1.50,19.75,2.68
45000,34.25,5.12,14.25,4.49,17.75,4.82
45250,35.50,2.06,11.00,3.08,12.50,6.54
45500,40.25,1.30,14.00,4.64,17.50,1.66
45750,38.00,2.45,16.00,2.83,15.00,3.74
46000,34.50,1.66,19.25,2.68,19.00,3.67
46250,32.25,5.36,11.50,2.29,18.25,0.43
46500,34.33,2.36,7.67,5.19,7.00,6.00
46750,41.25,1.79,17.25,3.56,14.25,5.89
47000,38.50,1.80,15.75,4.44,21.75,1.92
47250,33.67,1.70,16.67,1.89,20.00,3.54
47500,30.25,7.95,12.00,1.63,12.67,1.25
47750,35.00,3.16,12.25,3.63,12.75,1.30
48000,41.50,1.12,17.75,4.71,12.00,1.87
48250,35.25,4.44,15.00,7.26,18.00,3.27
48500,32.25,2.49,15.25,3.77,10.50,4.50
48750,31.67,3.09,14.00,4.18,15.00,2.45
49000,41.00,1.63,13.67,2.87,16.67,2.36
49250,40.00,4.06,16.00,5.10,16.25,4.02
49500,34.00,2.74,21.50,0.87,13.75,2.38
49750,29.75,9.65,17.33,3.77,13.00,3.74
50000,36.00,0.00,5.50,0.50,14.00,2.94
50250,40.75,1.92,17.75,1.79,13.00,6.68
50500,36.25,4.92,15.00,1.22,15.50,3.84
50750,34.00,1.41,18.33,1.70,12.75,1.48
51000,34.50,4.50,13.50,1.12,12.75,3.34
51250,35.25,4.26,13.33,4.64,13.50,1.66
51500,41.00,1.22,17.50,1.12,16.25,4.15
51750,38.25,2.28,13.50,4.50,17.00,3.74
52000,34.00,2.74,20.75,1.64,14.25,2.95
52250,30.25,4.32,11.50,5.41,14.00,2.94
52500,35.00,3.00,9.25,4.60,14.25,3.27
52750,41.75,2.17,15.50,2.29,17.67,0.47
53000,35.75,4.55,16.00,2.16,21.33,2.49
53250,33.00,0.00,11.33,0.94,12.75,6.53
53500,33.00,5.89,13.75,4.02,17.00,1.41
53750,32.75,3.70,12.00,4.74,17.75,5.63
54000,40.33,1.25,16.00,2.83,15.00,4.74
54250,39.75,5.76,17.75,2.17,17.25,6.06
54500,35.25,1.30,13.00,1.87,15.25,5.49
54750,31.50,4.72,15.00,3.08,16.25,1.30
55000,31.25,3.27,13.00,2.45,16.00,5.48
55250,39.25,2.05,15.75,2.28,16.00,4.06
55500,40.00,2.55,17.33,5.91,18.00,6.38
55750,32.00,1.22,15.75,2.28,17.75,7.50
56000,32.75,4.26,14.25,4.44,11.33,4.78
56250,35.50,3.28,13.00,1.41,20.33,3.86
56500,41.00,2.12,18.50,0.87,17.50,5.12
56750,35.25,4.26,16.75,5.31,20.00,3.67
57000,34.50,1.50,15.00,3.67,13.50,1.50
57250,33.33,6.80,15.00,5.72,10.33,3.40
57500,35.50,2.18,15.00,2.45,20.33,3.30
57750,40.00,2.35,10.50,4.03,16.50,2.60
58000,36.75,3.27,10.75,5.31,19.25,1.79
58250,32.50,2.29,15.25,1.64,15.50,4.09
58500,38.67,2.05,15.00,0.82,16.00,3.08
58750,37.75,2.38,13.00,2.74,19.25,1.30
59000,38.25,5.63,17.33,2.62,17.67,1.89
59250,35.25,1.92,16.50,1.12,16.25,3.56
59500,33.25,3.49,9.00,4.90,17.00,3.27
59750,35.75,1.79,15.00,1.00,15.75,2.49
60000,40.67,1.25,12.00,3.56,15.50,6.50
60250,41.75,1.79,15.00,3.56,9.33,8.50
60500,28.67,4.19,11.67,1.25,18.75,4.32
60750,35.25,2.49,18.00,4.06,17.25,2.59
61000,30.00,8.60,14.25,2.49,17.75,4.55
61250,37.25,1.64,11.67,2.36,14.50,3.91
61500,40.75,1.64,14.00,8.03,15.50,3.91
61750,30.75,5.40,15.00,2.74,20.00,4.53
62000,36.00,1.87,15.33,3.77,12.75,3.96
62250,31.25,6.50,14.00,2.74,12.75,6.42
62500,37.75,1.30,19.50,1.50,15.33,2.87
62750,42.25,2.38,15.75,3.11,17.25,4.32
63000,34.33,1.89,20.25,1.30,21.00,3.27
63250,36.00,0.00,13.75,1.30,12.75,3.77
63500,33.75,5.80,13.75,4.66,12.33,2.62
63750,37.50,1.50,11.25,4.92,13.50,6.18
64000,39.60,2.58,16.00,3.27,15.60,5.75
64250,33.33,3.77,18.50,2.69,21.00,6.38
64500,33.75,2.28,12.50,4.33,12.00,1.87
64750,31.50,7.23,15.75,3.27,14.25,2.49
65000,39.80,1.94,16.33,4.64,18.00,4.24
65250,44.00,1.22,10.50,6.10,18.50,3.64
65500,35.25,4.44,17.75,3.49,22.75,1.30
65750,32.33,3.30,14.50,3.91,12.33,6.60
66000,36.00,6.48,16.67,1.89,18.25,4.02
66250,32.75,6.83,13.00,1.22,13.25,3.03
66500,40.75,1.79,12.25,3.77,16.75,7.40
66750,38.75,2.77,15.25,2.59,16.75,4.26
67000,34.00,2.12,10.33,1.25,12.33,6.02
67250,30.75,4.97,12.00,3.00,17.25,3.56
67500,34.50,3.50,9.67,4.03,12.00,4.32
67750,41.50,0.87,13.75,1.79,15.25,7.82
68000,41.67,0.47,16.67,3.09,11.25,6.18
68250,35.00,2.16,16.33,3.09,14.00,3.39
68500,32.75,5.21,17.50,2.06,13.50,3.64
68750,33.50,5.41,13.75,2.77,15.25,4.71
69000,38.67,1.25,12.00,2.45,16.50,2.60
69250,38.25,4.92,17.00,3.74,9.33,5.44
69500,32.25,1.30,15.25,1.79,17.25,0.83
69750,30.75,12.28,15.50,3.20,18.25,3.90
70000,34.50,4.50,11.67,0.47,17.50,0.87
70250,39.25,2.05,10.75,3.77,7.50,5.55
70500,41.67,0.47,11.75,1.79,18.33,0.47
70750,41.00,1.73,16.25,1.79,13.00,2.55
71000,36.50,0.87,14.25,3.90,16.25,1.48
71250,37.00,4.06,15.00,2.12,20.75,2.77
71500,28.67,5.73,13.50,1.50,19.25,1.30
71750,38.50,1.50,14.33,1.70,13.00,2.83
72000,43.00,1.58,11.25,4.82,13.25,4.15
72250,37.67,1.25,13.67,1.89,15.33,3.30
72500,32.50,4.27,15.50,4.50,15.50,3.77
72750,34.25,4.26,9.50,2.87,18.67,1.70
73000,41.25,2.59,10.67,1.89,14.33,4.78
73250,39.25,7.15,11.67,3.68,15.67,2.62
73500,33.00,2.00,13.00,2.00,20.00,3.74
73750,33.80,3.31,14.80,4.66,18.75,2.28
74000,36.00,0.00,8.00,2.94,20.67,2.05
74250,38.00,2.35,13.33,4.50,18.33,5.91
74500,41.75,1.79,16.25,2.86,17.00,6.16
74750,37.00,1.22,10.50,3.20,14.75,5.63
75000,34.50,3.84,13.75,3.96,17.00,5.83
75250,31.50,7.23,11.00,1.00,14.75,5.93
75500,38.25,1.30,11.33,3.77,14.50,4.72
75750,40.50,2.06,17.00,1.41,16.00,1.41
76000,35.33,1.70,17.33,1.70,18.67,7.54
76250,30.75,7.50,17.00,2.12,16.00,3.61
76500,34.67,3.40,12.67,3.30,13.00,1.41
76750,37.75,1.30,13.00,3.39,18.00,0.71
77000,40.25,2.05,18.25,1.30,9.25,5.72
77250,36.00,2.45,18.00,2.45,16.25,3.77
77500,36.75,1.30,14.75,5.36,17.25,1.48
77750,33.25,4.97,9.00,2.12,15.75,3.27
78000,36.25,2.86,10.00,4.06,15.75,2.86
78250,41.75,1.48,13.00,4.55,15.00,3.56
78500,34.00,6.16,15.75,2.49,19.00,2.94
78750,33.75,1.30,18.25,3.27,16.75,1.30
79000,32.00,7.31,15.50,1.50,18.25,1.79
79250,36.25,2.17,15.00,4.30,18.75,2.49
79500,42.33,0.47,9.33,4.50,16.50,4.50
79750,41.25,3.27,15.75,0.83,19.75,3.03
80000,35.25,2.86,20.25,3.11,16.00,5.10
80250,31.50,3.35,15.25,4.87,12.50,4.50
80500,34.00,2.74,12.25,1.92,15.00,2.45
80750,38.00,4.69,12.50,3.20,15.25,0.43
81000,42.25,0.43,16.75,2.95,11.75,5.80
81250,36.25,3.27,15.33,1.25,12.67,7.93
81500,33.00,2.12,14.33,3.86,21.00,0.00
81750,34.00,1.41,12.75,1.92,11.67,4.19
82000,30.67,5.73,10.67,6.13,15.50,2.29
82250,42.25,1.09,10.75,2.28,12.75,8.61
82500,40.50,2.69,14.00,3.74,11.50,2.87
82750,33.75,3.03,18.33,0.47,14.33,1.70
83000,33.00,2.12,14.75,0.43,8.33,4.03
83250,33.50,2.87,16.00,2.94,13.50,1.50
83500,42.25,1.79,13.50,1.12,18.25,1.79
83750,39.00,7.04,17.00,2.94,19.25,5.97
84000,32.00,0.71,9.75,4.97,17.50,1.12
84250,31.00,5.89,14.67,4.11,18.25,1.09
84500,33.25,2.17,9.67,3.30,16.25,5.12
84750,39.33,2.05,11.50,1.50,16.25,2.86
85000,42.00,0.71,14.25,2.49,17.50,3.84
85250,36.25,1.64,15.50,2.87,19.00,3.67
85500,35.00,1.73,15.67,4.11,14.00,2.83
85750,33.50,4.15,12.33,3.09,11.50,4.39
86000,38.50,1.50,9.00,0.82,13.67,1.25
86250,41.00,1.41,14.67,3.77,18.75,1.92
86500,34.00,2.83,17.67,0.47,18.75,4.82
86750,32.50,0.87,17.00,5.34,13.50,3.84
87000,32.00,7.87,15.00,2.94,16.00,2.35
87250,35.50,1.50,11.25,3.27,11.00,5.48
87500,40.75,1.64,14.00,2.94,15.25,4.02
87750,35.00,3.39,15.50,1.80,18.50,5.12
88000,32.25,2.86,14.75,7.40,16.50,0.87
88250,30.75,5.76,15.25,2.05,12.00,2.12
88500,35.75,1.79,11.33,4.50,15.25,2.68
88750,41.00,0.00,11.33,1.70,19.50,4.50
89000,43.00,1.58,12.75,1.48,17.75,3.34
89250,33.75,2.49,8.25,4.44,20.75,3.27
89500,33.00,0.00,15.67,2.05,18.00,2.12
89750,37.25,2.17,18.00,3.67,11.75,6.83
90000,31.00,5.10,11.67,2.05,18.67,3.30
90250,40.50,2.96,11.25,3.03,15.50,7.30
90500,40.25,5.97,14.00,1.00,21.33,0.47
90750,34.00,1.41,11.25,2.86,12.33,2.05
91000,38.00,2.12,16.50,1.50,14.50,7.57
91250,35.50,3.91,14.00,5.34,13.75,3.34
91500,37.00,0.00,16.50,4.50,8.00,1.00
91750,40.00,4.00,19.33,3.86,15.50,5.02
92000,34.75,2.77,22.25,4.44,20.25,2.28
92250,36.50,0.50,25.00,2.92,16.50,1.66
92500,35.00,6.44,15.75,8.79,19.00,2.24
92750,34.25,6.61,17.25,4.66,17.25,4.82
93000,38.50,3.50,11.00,4.36,18.75,2.77
93250,33.75,3.90,21.25,5.36,11.00,4.06
93500,36.50,0.50,19.50,4.15,21.50,2.18
93750,35.50,4.97,17.75,3.49,19.25,3.49
94000,34.25,5.97,11.50,9.50,20.33,3.86
94250,39.33,2.36,14.75,1.92,18.00,2.45
94500,40.00,2.12,12.33,4.50,20.25,2.49
94750,35.25,1.92,12.50,2.18,20.50,2.50
95000,35.33,1.70,14.67,0.47,17.25,1.30
95250,32.00,1.41,16.00,0.00,19.25,1.48
95500,38.25,2.49,14.50,7.76,19.25,3.03
95750,41.75,0.43,17.33,2.49,16.50,5.72
96000,35.75,3.63,14.50,6.18,17.50,4.33
96250,36.75,1.30,24.25,0.43,16.50,4.97
96500,33.75,2.49,19.00,4.06,20.75,1.92
96750,33.25,3.90,15.25,2.86,14.50,8.17
97000,40.25,1.92,18.25,2.17,21.00,1.87
97250,38.75,4.32,13.50,1.50,18.33,5.25
97500,33.75,5.07,20.00,5.66,22.67,0.47
97750,37.25,1.30,16.00,1.41,16.00,1.41
98000,31.00,7.14,20.00,3.16,16.50,1.66
98250,38.75,2.17,15.25,2.17,17.25,3.56
98500,41.75,1.09,20.75,1.09,8.75,3.96
98750,40.33,1.25,12.25,2.49,21.00,1.41
99000,37.25,0.83,24.25,1.09,19.50,1.12
99250,36.00,0.00,22.67,1.25,14.25,4.21
99500,34.25,3.49,17.25,5.36,16.75,4.32
99750,36.50,2.50,13.50,5.32,18.50,1.80
100000,41.75,1.79,18.25,2.38,15.50,4.50
100250,30.25,8.07,20.00,5.66,17.25,2.49
100500,35.00,1.22,19.00,3.74,17.50,0.50
100750,34.33,3.86,14.25,4.15,17.67,6.94
101000,39.00,2.00,16.75,2.05,14.20,1.33
101250,42.33,0.47,17.00,3.32,8.00,3.74
101500,35.50,5.12,20.00,7.87,21.00,2.55
101750,34.50,1.50,25.25,1.30,21.50,3.28
102000,35.75,2.59,20.50,3.35,14.25,2.49
102250,29.33,6.55,16.50,1.50,15.50,2.50
102500,40.00,1.22,14.67,2.05,17.00,1.58
102750,40.25,1.79,14.25,1.48,15.50,5.12
103000,35.50,1.50,21.50,3.77,22.00,1.22
103250,34.50,2.60,20.00,2.92,11.50,8.26
103500,32.00,6.04,19.67,1.70,15.00,1.22
103750,39.25,1.79,11.00,2.16,13.25,1.09
104000,41.25,0.83,14.75,3.49,19.25,1.79
104250,36.00,3.24,15.75,5.36,22.25,1.79
104500,36.25,0.43,22.00,1.41,22.00,1.41
104750,25.33,10.08,19.33,3.40,15.00,1.63
105000,39.00,1.87,17.25,3.34,18.25,4.60
105250,41.67,0.47,13.00,5.10,21.50,2.18
105500,38.50,1.12,17.75,4.60,24.50,1.12
105750,35.25,1.48,18.75,3.27,14.25,6.53
106000,31.75,6.18,18.75,0.83,14.25,2.59
106250,38.50,1.66,16.25,2.49,16.50,2.96
106500,42.50,1.50,16.00,2.16,20.50,0.50
106750,36.75,3.27,15.50,0.50,19.00,1.00
107000,34.75,2.38,20.50,1.12,17.00,6.75
107250,27.67,10.53,17.50,4.33,15.33,2.05
107500,37.33,1.25,13.33,5.73,20.50,1.50
107750,40.00,1.22,16.50,1.12,17.50,1.80
108000,35.25,4.44,17.75,6.26,16.75,5.49
108250,34.50,1.50,18.50,5.32,16.25,3.49
108500,35.25,2.49,16.00,3.08,13.50,4.03
108750,37.25,0.83,16.33,3.09,20.00,3.74
109000,40.25,1.92,19.25,2.49,21.00,2.74
109250,36.00,1.87,21.50,2.60,21.75,2.86
109500,35.00,2.12,13.75,4.09,12.33,2.87
109750,33.50,4.72,17.33,7.41,19.50,1.50
110000,38.00,1.00,10.67,8.65,12.00,6.48
110250,41.50,0.50,17.75,3.49,13.50,3.84
110500,36.00,2.12,14.67,1.25,18.75,2.49
110750,34.00,2.00,8.00,2.35,15.25,2.17
111000,34.00,1.41,17.67,1.89,16.50,3.50
111250,35.50,1.50,13.00,1.63,11.33,2.49
111500,39.33,1.70,19.67,1.89,10.00,4.58
111750,40.80,1.94,10.50,3.57,15.50,0.50
112000,35.33,2.49,16.50,0.50,16.25,7.66
112250,34.25,4.60,13.25,4.21,13.67,2.62
112500,33.50,5.89,16.50,1.66,14.67,4.50
112750,35.33,3.30,17.33,1.25,15.00,4.64
113000,41.75,1.79,12.75,3.11,14.00,3.94
113250,33.67,1.70,18.00,3.00,19.33,4.64
113500,31.75,0.83,12.60,5.08,15.40,3.93
113750,35.50,5.12,15.00,2.55,6.00,0.00
114000,35.00,2.12,12.50,4.15,19.00,4.97
114250,40.00,2.45,17.50,3.91,19.50,2.96
114500,41.50,1.50,15.00,3.67,21.25,4.21
114750,36.00,2.12,21.00,5.79,14.00,4.42
115000,32.75,2.05,18.00,4.64,17.00,4.97
115250,35.00,5.35,15.25,2.77,10.67,3.09
115500,38.25,1.92,15.67,3.30,13.75,7.22
115750,42.50,0.87,17.00,1.41,18.00,2.45
116000,37.75,2.49,15.25,1.79,17.25,3.34
116250,33.00,3.00,18.00,2.74,18.25,3.90
116500,37.67,4.19,21.67,1.70,17.00,0.82
116750,19.00,7.00,17.67,1.25,20.00,2.83
117000,38.00,1.58,16.00,1.22,21.00,1.41
117250,41.50,1.12,19.25,1.30,14.25,3.90
117500,36.50,1.50,19.25,3.77,17.25,3.90
117750,33.00,3.67,17.25,4.66,13.67,5.79
118000,32.25,7.15,16.00,5.10,18.67,3.09
118250,36.00,3.08,14.00,2.74,16.50,4.39
118500,43.50,1.50,17.50,2.06,13.75,3.49
118750,36.00,3.67,19.75,2.05,21.50,2.18
119000,31.75,1.09,20.67,1.89,14.00,3.74
119250,37.67,5.44,18.50,1.50,13.00,4.55
119500,34.67,5.44,17.00,1.00,15.25,4.44
119750,40.50,1.12,17.75,2.38,17.50,1.50
0,39.33,2.36,15.00,4.24,13.50,3.20
250,33.00,2.45,20.25,1.92,18.67,0.47
500,31.50,5.59,19.00,4.97,19.50,0.50
750,34.50,4.72,14.00,5.89,16.00,4.58
1000,39.00,1.58,14.67,3.68,19.50,1.50
1250,41.50,0.87,17.00,3.24,17.25,4.66
1500,36.75,2.49,18.25,1.79,20.75,0.43
1750,30.50,0.50,19.75,1.09,17.25,3.90
2000,34.25,3.49,16.00,4.00,16.50,4.72
2250,38.25,1.30,10.50,4.50,14.00,1.00
2500,40.50,1.50,17.25,3.27,13.25,3.70
2750,36.67,0.94,18.00,3.67,17.00,3.74
3000,33.00,0.00,23.33,0.94,18.00,3.54
3250,35.00,5.48,16.25,2.68,17.75,1.92
3500,35.50,2.06,17.25,2.86,16.75,4.76
3750,41.50,1.80,19.25,1.48,14.00,2.74
4000,40.50,5.02,16.33,2.62,13.00,2.12
4250,33.00,3.00,22.00,1.22,17.33,2.62
4500,34.25,5.89,18.25,5.58,15.25,2.17
4750,30.75,10.85,15.25,1.09,15.00,6.04
5000,40.75,1.64,17.00,1.41,8.67,4.71
5250,42.67,0.94,17.00,1.41,13.50,5.89
5500,36.75,3.27,18.50,4.50,21.75,1.48
5750,34.50,1.50,22.75,1.30,16.00,1.00
6000,34.33,5.44,19.00,1.73,14.00,1.22
6250,32.33,2.62,15.00,2.45,13.75,4.71
6500,36.33,2.49,18.33,2.49,14.67,4.92
6750,41.00,1.41,16.75,1.79,16.50,2.60
7000,35.75,3.90,19.00,2.12,17.75,2.49
7250,32.75,3.83,16.75,3.49,13.75,2.95
7500,32.00,6.78,18.00,4.24,15.33,4.03
7750,35.00,1.00,12.00,0.00,18.75,3.11
8000,41.33,1.70,15.25,3.56,18.00,2.45
8250,39.00,2.24,16.00,3.74,17.50,4.50
8500,34.25,2.17,17.75,2.77,18.50,3.57
8750,36.50,2.87,19.00,4.95,14.00,2.35
9000,34.50,1.50,16.50,5.55,19.25,3.49
9250,38.75,3.49,20.00,1.58,15.33,2.87
9500,42.75,1.92,17.25,5.93,20.25,1.48
9750,35.75,3.90,20.00,1.22,15.50,3.57
10000,34.00,1.73,19.67,1.70,18.33,2.05
10250,38.67,2.49,15.00,4.06,16.00,4.00
10500,29.00,6.16,11.00,3.74,16.25,2.38
10750,37.00,1.87,16.75,3.56,11.50,2.50
11000,42.50,1.12,18.50,1.80,14.50,2.06
11250,35.75,3.90,22.50,1.50,20.75,3.96
11500,35.25,1.30,17.75,6.57,15.75,1.92
11750,30.50,5.41,12.25,2.86,15.00,5.20
12000,36.00,2.35,10.25,1.79,17.25,3.27
12250,41.75,1.79,16.50,3.35,15.00,1.58
12500,40.00,2.74,16.00,1.41,16.67,3.40
12750,36.00,2.45,17.25,3.49,20.33,1.70
13000,35.50,3.50,17.00,4.24,11.67,5.31
13250,34.25,5.21,15.25,4.09,17.25,3.27
13500,37.00,2.92,16.50,2.69,13.33,5.79
13750,42.75,0.83,17.25,1.48,14.00,6.36
14000,36.75,2.49,22.75,2.17,19.00,5.96
14250,34.25,2.17,18.75,2.28,13.25,4.92
14500,33.50,5.59,13.25,2.59,17.25,2.86
14750,38.25,2.28,17.00,4.06,14.25,2.49
15000,42.75,0.83,21.00,2.16,17.33,4.03
15250,37.50,2.69,20.00,4.69,18.00,2.55
15500,33.33,1.89,19.75,1.30,17.67,2.05
15750,33.25,7.36,16.75,4.09,15.75,3.56
16000,36.00,0.00,13.00,3.56,18.00,3.08
16250,40.25,1.92,20.50,0.87,17.33,0.47
16500,38.50,3.35,20.00,2.24,18.50,2.06
16750,36.25,0.43,17.75,2.95,16.75,5.07
17000,36.00,3.67,18.00,2.55,15.25,3.63
17250,36.00,5.20,12.00,1.63,3.00,0.00
17500,42.00,1.22,18.25,0.43,17.75,2.17
17750,39.50,5.68,18.33,2.49,18.33,2.05
18000,34.25,2.38,18.75,2.49,19.75,1.30
18250,33.00,3.67,19.75,2.95,16.00,2.74
18500,32.75,4.32,15.25,4.09,15.00,3.00
18750,37.33,1.25,18.75,5.36,15.33,2.36
19000,42.00,1.63,21.67,0.94,12.75,1.48
19250,33.75,4.82,19.00,1.00,16.60,3.50
19500,35.00,1.41,16.50,1.66,20.33,3.86
19750,35.40,2.24,13.25,4.44,12.80,2.32
20000,32.75,3.70,19.00,3.24,10.50,3.20
20250,39.00,2.45,19.75,4.60,10.50,1.50
20500,40.75,1.09,19.00,2.45,13.75,3.77
20750,32.33,3.30,18.33,2.36,17.50,3.35
21000,33.00,0.00,16.67,3.30,16.75,3.63
21250,31.50,6.34,17.25,3.70,11.00,5.24
21500,36.00,2.12,19.50,2.29,11.50,5.41
21750,40.50,1.12,18.50,1.12,16.50,2.60
22000,39.00,3.67,16.75,4.32,21.00,1.87
22250,33.50,2.18,20.00,1.22,16.50,5.02
22500,33.25,8.41,20.50,2.06,15.50,3.28
22750,35.75,1.79,17.00,4.32,13.00,3.74
23000,40.75,1.48,22.33,0.94,6.00,0.00
23250,39.00,5.20,16.50,3.20,16.50,3.20
23500,36.00,0.00,22.25,1.09,15.00,4.12
23750,35.25,2.49,24.00,0.00,14.00,7.31
24000,35.50,3.50,19.25,4.26,15.25,4.44
24250,37.50,2.60,16.25,6.02,11.50,4.03
24500,42.50,1.80,19.50,1.12,13.00,1.73
24750,36.67,4.11,19.00,3.67,20.67,2.05
25000,34.25,1.79,19.25,2.59,16.50,4.72
25250,35.67,6.13,18.33,0.47,14.25,3.96
25500,36.33,0.47,12.67,6.94,16.50,2.06
25750,42.67,0.94,20.67,0.47,14.25,2.86
26000,39.00,6.52,20.25,1.30,16.00,3.54
26250,34.25,1.79,23.50,0.87,13.00,4.74
26500,35.25,3.11,21.25,1.79,17.75,2.49
26750,29.00,7.84,11.33,3.40,12.67,1.70
27000,38.50,1.80,19.75,2.77,14.00,2.12
27250,40.75,1.09,17.75,0.43,11.25,6.34
27500,36.00,2.12,19.25,2.77,22.00,1.00
27750,34.25,2.17,23.25,0.83,19.50,2.60
28000,38.67,4.03,23.00,0.82,17.00,4.00
28250,31.40,6.62,16.80,3.06,11.50,2.99
28500,40.25,1.30,21.33,0.47,12.00,0.00
28750,33.67,3.77,20.25,2.77,20.67,2.05
29000,35.00,1.41,24.00,0.00,19.33,1.25
29250,34.33,3.40,15.33,4.92,13.50,6.87
29500,30.25,7.36,15.33,4.92,14.00,2.00
29750,39.75,2.49,18.25,2.17,15.75,2.49
30000,39.75,3.96,16.67,1.89,18.75,4.97
30250,33.75,2.49,23.50,0.87,20.25,1.30
30500,34.75,4.82,19.75,1.79,14.50,1.50
30750,32.25,7.69,14.33,0.94,10.33,6.13
31000,41.25,1.30,15.00,3.67,16.50,4.50
31250,42.67,1.70,14.75,2.38,14.67,4.50
31500,34.00,2.74,21.50,2.29,16.75,4.60
31750,34.67,1.89,19.33,4.11,12.00,2.24
32000,35.00,4.06,12.25,3.90,12.25,2.68
32250,36.75,1.30,14.00,6.12,6.67,5.91
32500,43.00,1.58,18.50,2.29,11.00,4.64
32750,34.50,5.02,17.50,4.97,15.00,5.72
33000,35.33,1.70,20.33,1.70,15.00,6.00
33250,33.25,5.89,15.50,6.80,17.60,2.33
33500,35.25,3.11,16.25,1.30,15.75,2.49
33750,41.75,1.79,22.67,1.89,14.33,1.70
34000,39.50,5.55,20.00,4.06,19.00,1.22
34250,35.25,1.30,19.75,4.32,16.25,3.42
34500,34.33,3.40,22.50,1.50,20.33,0.47
34750,33.25,5.97,16.50,5.32,14.50,3.20
35000,39.75,2.49,16.50,1.66,15.25,1.79
35250,42.50,0.87,19.50,1.50,17.50,2.50
35500,37.33,1.89,18.33,4.50,18.50,4.33
35750,36.00,2.12,22.25,2.49,14.50,5.77
36000,37.75,2.05,19.00,0.82,10.50,5.72
36250,35.50,3.91,11.75,3.90,10.00,2.92
